query,function,identifier,url,score
parse query string in url,"public RAExpressionAttributes parse(String sql) throws InvalidSelectQueryException, UnsupportedSelectQueryException {
        PlainSelect plainSelect = getParsedSql(sql);
        return select(plainSelect);
    }",SelectQueryAttributeExtractor2.parse,https://github.com/ontop/ontop/blob/ddf78b26981b6129ee9a1a59310016830f5352e4/mapping/sql/core/src/main/java/it/unibz/inf/ontop/spec/mapping/parser/impl/SelectQueryAttributeExtractor2.java#L43-L46,1.3586493
parse query string in url,"@Override
	public QueryParsingResult parseQuery(SessionFactoryImplementor sessionFactory, String queryString) {
		QueryParser queryParser = new QueryParser();
		Neo4jProcessingChain processingChain = createProcessingChain( sessionFactory );
		Neo4jQueryParsingResult result = queryParser.parseQuery( queryString, processingChain );

		log.createdQuery( queryString, result );

		return result;
	}",Neo4jBasedQueryParserService.parseQuery,https://github.com/hibernate/hibernate-ogm/blob/9ea971df7c27277029006a6f748d8272fb1d69d2/neo4j/src/main/java/org/hibernate/ogm/datastore/neo4j/query/parsing/impl/Neo4jBasedQueryParserService.java#L37-L46,1.3574626
parse query string in url,"private HttpUrl parseUrlFromPathAndQuery(String s) {
    if (!s.startsWith(""/"")) {
      s = ""/"" + s;
    }
    return HttpUrl.parse(String.format(""%s://%s%s"", SCHEME, HOST, s));
  }",KubernetesAttributesExtractor.parseUrlFromPathAndQuery,https://github.com/fabric8io/kubernetes-client/blob/141668a882ed8e902c045a5cd0a80f14bd17d132/kubernetes-server-mock/src/main/java/io/fabric8/kubernetes/client/server/mock/KubernetesAttributesExtractor.java#L66-L71,1.3564287
fuzzy match ranking,"public static SanitizedContent fromSafeScript(SafeScript script) {
    return SanitizedContent.create(script.getSafeScriptString(), ContentKind.JS);
  }",SanitizedContents.fromSafeScript,https://github.com/google/closure-templates/blob/cc61e1dff70ae97f24f417a57410081bc498bd56/java/src/com/google/template/soy/data/SanitizedContents.java#L285-L287,1.134499
fuzzy match ranking,"static public Angle difference(Angle angle1, Angle angle2) {
        return new Angle(angle1.value - angle2.value);
    }",Angle.difference,https://github.com/craterdog/java-primitive-types/blob/730f9bceacfac69f99b094464a7da5747c07a59e/src/main/java/craterdog/primitives/Angle.java#L144-L146,1.1337821
fuzzy match ranking,"public Primitive lesserEqual(Object obj) {
		return new Primitive(Boolean.TYPE, compare(LESSER_EQUALS, obj));
	}",Primitive.lesserEqual,https://github.com/uscexp/grappa.extension/blob/a6001eb6eee434a09e2870e7513f883c7fdaea94/src/main/java/com/github/uscexp/grappa/extension/interpreter/type/Primitive.java#L1330-L1332,1.1330626
fuzzy match ranking,"public static SanitizedContent fromSafeStyle(SafeStyle style) {
    return SanitizedContent.create(style.getSafeStyleString(), ContentKind.CSS);
  }",SanitizedContents.fromSafeStyle,https://github.com/google/closure-templates/blob/cc61e1dff70ae97f24f417a57410081bc498bd56/java/src/com/google/template/soy/data/SanitizedContents.java#L296-L298,1.1321424
fuzzy match ranking,"public Primitive lesserThan(Object obj) {
		return new Primitive(Boolean.TYPE, compare(LESSER, obj));
	}",Primitive.lesserThan,https://github.com/uscexp/grappa.extension/blob/a6001eb6eee434a09e2870e7513f883c7fdaea94/src/main/java/com/github/uscexp/grappa/extension/interpreter/type/Primitive.java#L1334-L1336,1.1319134
fuzzy match ranking,"public SceneObjectIndicator createIndicator (MisoScenePanel panel, String text, Icon icon)
    {
        return new SceneObjectTip(text, icon);
    }",ObjectActionHandler.createIndicator,https://github.com/threerings/nenya/blob/3165a012fd859009db3367f87bd2a5b820cc760a/core/src/main/java/com/threerings/miso/client/ObjectActionHandler.java#L116-L119,1.131471
fuzzy match ranking,"public static void assertEquals(JSONObject expected, JSONObject actual, JSONCompareMode compareMode)
            throws JSONException {
        assertEquals("""", expected, actual, compareMode);
    }",JSONAssert.assertEquals,https://github.com/skyscreamer/JSONassert/blob/830efcf546d07f955d8a213cc5c8a1db34d78f04/src/main/java/org/skyscreamer/jsonassert/JSONAssert.java#L585-L588,1.1313157
fuzzy match ranking,"public static ConditionalCriteria and(ConditionalCriteria criteriaLeft, ConditionalCriteria criteriaRight) {
		return new ConditionalCriteria(Operator.And, null, criteriaLeft, criteriaRight);
	}",ConditionalCriteria.and,https://github.com/sculptor/sculptor/blob/38df06ceb7e40f5f52dbd53b1cd1d07ee11aade5/sculptor-framework/sculptor-framework-main/src/main/java/org/sculptor/framework/accessapi/ConditionalCriteria.java#L166-L168,1.1313101
fuzzy match ranking,"public static QrcodeTicket qrcodeCreateFinal(String access_token,String scene_str){
		String json = String.format(""{\""action_name\"": \""QR_LIMIT_STR_SCENE\"", \""action_info\"": {\""scene\"": {\""scene_str\"": \""%s\""}}}"", scene_str);
		return qrcodeCreate(access_token,json);
	}",QrcodeAPI.qrcodeCreateFinal,https://github.com/liyiorg/weixin-popular/blob/c64255292d41463bdb671938feaabf42a335d82c/src/main/java/weixin/popular/api/QrcodeAPI.java#L90-L93,1.1310133
fuzzy match ranking,"public static ConditionalCriteria equal(Property<?> property, Object value) {
		return new ConditionalCriteria(Operator.Equal, property, value);
	}",ConditionalCriteria.equal,https://github.com/sculptor/sculptor/blob/38df06ceb7e40f5f52dbd53b1cd1d07ee11aade5/sculptor-framework/sculptor-framework-main/src/main/java/org/sculptor/framework/accessapi/ConditionalCriteria.java#L94-L96,1.130902
output to html file,"public static void writeFile(CompoundTag tag, String path) throws IOException {
        writeFile(tag, new File(path));
    }",NBTIO.writeFile,https://github.com/Steveice10/OpenNBT/blob/9bf4adb2afd206a21bc4309c85d642494d1fb536/src/main/java/com/github/steveice10/opennbt/NBTIO.java#L93-L95,1.2986332
output to html file,"public static void writeFile(CompoundTag tag, File file) throws IOException {
        writeFile(tag, file, true, false);
    }",NBTIO.writeFile,https://github.com/Steveice10/OpenNBT/blob/9bf4adb2afd206a21bc4309c85d642494d1fb536/src/main/java/com/github/steveice10/opennbt/NBTIO.java#L104-L106,1.2970223
output to html file,"public static void writeFile(CompoundTag tag, String path, boolean compressed, boolean littleEndian) throws IOException {
        writeFile(tag, new File(path), compressed, littleEndian);
    }",NBTIO.writeFile,https://github.com/Steveice10/OpenNBT/blob/9bf4adb2afd206a21bc4309c85d642494d1fb536/src/main/java/com/github/steveice10/opennbt/NBTIO.java#L117-L119,1.2934163
output to html file,"@Override
    public FileOutputStream createOutputStream(File file, boolean append) throws IOException {
        return new TaggedFileOutputStream(file, append);
    }",TaggedFileOutputStreamFactory.createOutputStream,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.kernel.boot.core/src/com/ibm/ws/kernel/boot/logging/TaggedFileOutputStreamFactory.java#L32-L35,1.292217
output to html file,"private void convertHtmlCharset() {
        final File outputDir = new File(outputdir);
        final File[] files = outputDir.listFiles();
        if (files != null) {
            for (final File file : files) {
                //Recursive method
                convertCharset(file);
            }
        }
    }",ConvertLang.convertHtmlCharset,https://github.com/dita-ot/dita-ot/blob/ea776b3c60c03d9f033b6f7ea072349e49dbcdd2/src/main/plugins/org.dita.htmlhelp/src/main/java/org/dita/dost/ant/ConvertLang.java#L220-L229,1.2871381
output to html file,"@Override
    public FileOutputStream createOutputStream(String name, boolean append) throws IOException {
        return new TaggedFileOutputStream(new File(name), append);
    }",TaggedFileOutputStreamFactory.createOutputStream,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.kernel.boot.core/src/com/ibm/ws/kernel/boot/logging/TaggedFileOutputStreamFactory.java#L44-L47,1.2867012
output to html file,"public void tagFile(String input,String output) {
		HashMap<String, String> map = tagFile(input);
		MyCollection.write(map.keySet(), output);
	}",NERTagger.tagFile,https://github.com/FudanNLP/fnlp/blob/ce258f3e4a5add2ba0b5e4cbac7cab2190af6659/fnlp-core/src/main/java/org/fnlp/nlp/cn/tag/NERTagger.java#L106-L109,1.286229
output to html file,"public static void saveHTMLFile(File outputFile, Component... components) throws IOException {
        FileUtils.writeStringToFile(outputFile, renderHTML(components));
    }",StaticPageUtil.saveHTMLFile,https://github.com/deeplearning4j/deeplearning4j/blob/effce52f2afd7eeb53c5bcca699fcd90bd06822f/deeplearning4j/deeplearning4j-ui-parent/deeplearning4j-ui-components/src/main/java/org/deeplearning4j/ui/standalone/StaticPageUtil.java#L131-L133,1.2843958
output to html file,"@Override
    public ITagWriter getWriter() throws IOException {
        log.info(""getWriter: {}"", file);
        return new FLVWriter(file.toPath(), false);
    }",FLV.getWriter,https://github.com/Red5/red5-io/blob/9bbbc506423c5a8f18169d46d400df56c0072a33/src/main/java/org/red5/io/flv/impl/FLV.java#L323-L327,1.2842194
output to html file,"public static void logFromFile(PrintStream log, File f, String pid)
            throws Exception {
        log.println(""  <ingested file=\"""" + f.getPath() + ""\"" targetPID=\""""
                + pid + ""\"" />"");
    }",IngestLogger.logFromFile,https://github.com/fcrepo3/fcrepo/blob/37df51b9b857fd12c6ab8269820d406c3c4ad774/fcrepo-client/fcrepo-client-admin/src/main/java/org/fcrepo/client/utility/ingest/IngestLogger.java#L49-L53,1.2813016
how to read .csv file in an efficient way?,"static
	public CsvUtil.Table readTable(File file, String separator) throws IOException {

		try(InputStream is = new FileInputStream(file)){
			return CsvUtil.readTable(is, separator);
		}
	}",Example.readTable,https://github.com/jpmml/jpmml-evaluator/blob/ac8a48775877b6fa9dbc5f259871f3278489cc61/pmml-evaluator-example/src/main/java/org/jpmml/evaluator/Example.java#L106-L112,1.3036902
how to read .csv file in an efficient way?,"@Override
    public String read(String path) {
        return shell.command(""Plist Reader"", ""plutil"")
                .withArguments(""-convert"", ""json"", ""-o"", ""-"", ""--"", path)
                .build().run().output();
    }",PlutilPlistReader.read,https://github.com/dhemery/hartley/blob/7754bd6bc12695f2249601b8890da530a61fcf33/src/main/java/com/dhemery/osx/PlutilPlistReader.java#L12-L17,1.3021117
how to read .csv file in an efficient way?,"static public WorkSheet readCSV(String fileName, char delimiter) throws Exception {


		return readCSV(new File(fileName), delimiter);
	}",WorkSheet.readCSV,https://github.com/biojava/biojava/blob/a1c71a8e3d40cc32104b1d387a3d3b560b43356e/biojava-survival/src/main/java/org/biojava/nbio/survival/data/WorkSheet.java#L1452-L1456,1.3017427
how to read .csv file in an efficient way?,"@Override
    public TableData read(String path) {
        TableData tableData = reader.readCsv(path);
        tableData.setInputSource(path);
        inputSourceWatcher.watch(path);

        return tableData;
    }",TableDataDaoCsvImpl.read,https://github.com/sitoolkit/sit-util-td/blob/63afd9909c9d404e93884b449f8bf48e867c80de/src/main/java/io/sitoolkit/util/tabledata/csv/TableDataDaoCsvImpl.java#L34-L41,1.3016106
how to read .csv file in an efficient way?,"static public WorkSheet readCSV(File f, char delimiter) throws Exception {


		return readCSV(new FileInputStream(f), delimiter);
	}",WorkSheet.readCSV,https://github.com/biojava/biojava/blob/a1c71a8e3d40cc32104b1d387a3d3b560b43356e/biojava-survival/src/main/java/org/biojava/nbio/survival/data/WorkSheet.java#L1458-L1462,1.3003398
how to read .csv file in an efficient way?,"public CsvData read(File file, Charset charset) throws IORuntimeException {
		return read(Objects.requireNonNull(file.toPath(), ""file must not be null""), charset);
	}",CsvReader.read,https://github.com/looly/hutool/blob/bbd74eda4c7e8a81fe7a991fa6c2276eec062e6a/hutool-core/src/main/java/cn/hutool/core/text/csv/CsvReader.java#L108-L110,1.2998329
how to read .csv file in an efficient way?,"@Override
    public TableData read(String path, String name) {
        TableDataCatalog tableDataCatalog = readAll(path);
        return tableDataCatalog.get(name);
    }",TableDataDaoExcelImpl.read,https://github.com/sitoolkit/sit-util-td/blob/63afd9909c9d404e93884b449f8bf48e867c80de/src/main/java/io/sitoolkit/util/tabledata/excel/TableDataDaoExcelImpl.java#L48-L52,1.2966261
how to read .csv file in an efficient way?,"@Override
    public Table read(Source source) throws IOException {
	return read(CsvReadOptions.builder(source).build());
    }",CsvReader.read,https://github.com/jtablesaw/tablesaw/blob/68a75b4098ac677e9486df5572cf13ec39f9f701/core/src/main/java/tech/tablesaw/io/csv/CsvReader.java#L184-L187,1.294747
how to read .csv file in an efficient way?,"public static File createCsvFile(String outputCsvPath, String mode) {
        return createCsvFile(outputCsvPath, mode, null);
    }",AcmoUtil.createCsvFile,https://github.com/agmip/acmo/blob/cf609b272ed7344abd2e2bef3d0060d2afa81cb0/src/main/java/org/agmip/acmo/util/AcmoUtil.java#L503-L505,1.2941955
how to read .csv file in an efficient way?,"public List<CSV> getCsvFiles() {
    return stats == null ? null : stats.csvfiles == null ? null : stats.csvfiles.csvList;
  }",Stats.getCsvFiles,https://github.com/jeremybrooks/jinx/blob/ab7a4b7462d08bcbfd9b98bd3f5029771c20f6c6/src/main/java/net/jeremybrooks/jinx/response/stats/Stats.java#L78-L80,1.2922828
